2026-05-26 16:45:38,684 | numexpr.utils | INFO | NumExpr defaulting to 16 threads.
2026-05-26 16:45:43,428 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,428 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,428 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,428 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,428 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,428 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,428 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,428 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,428 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,428 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,428 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,428 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,429 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,429 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,429 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,429 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,429 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,429 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,429 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,429 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,429 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,429 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,429 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,429 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,430 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,430 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,430 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,430 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,430 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,430 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,430 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,430 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,430 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,430 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,430 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,430 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,430 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,431 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,431 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,431 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,431 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,431 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,431 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,431 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,431 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,431 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,431 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,431 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,431 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,431 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,432 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,432 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,432 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,432 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,432 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,432 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,432 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,432 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,432 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,432 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,432 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,432 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,432 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,433 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,433 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,433 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,433 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,433 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,433 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,433 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,433 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,433 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,433 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,433 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,433 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,434 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,434 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,434 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,434 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,434 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,434 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,434 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,434 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,434 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,434 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,434 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,434 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,434 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,435 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,435 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,435 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,435 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,435 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,435 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,435 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,435 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,435 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,435 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,435 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,435 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,435 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,436 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,437 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,438 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,439 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,440 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,441 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,442 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,443 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,444 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,445 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,446 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,447 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,448 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,449 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,450 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,451 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,452 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,453 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:45:43,453 | root | INFO | Similituds trobades per a recomanació simple
