2026-05-26 16:52:17,916 | root | INFO | Gestionador carregat des de pickle: gestionador.pkl
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,365 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,366 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,367 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,368 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,369 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,370 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,371 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,372 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,373 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,374 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,375 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,376 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,377 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,377 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,377 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,377 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,377 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,377 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,377 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,377 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,377 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,377 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,377 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,377 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,377 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,377 | root | INFO | Similituds trobades per a recomanació simple
