2026-05-26 16:49:08,710 | numexpr.utils | INFO | NumExpr defaulting to 16 threads.
2026-05-26 16:49:13,938 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,938 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,938 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,938 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,938 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,938 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,938 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,939 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,939 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,939 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,939 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,939 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,939 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,939 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,939 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,939 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,939 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,939 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,939 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,939 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,940 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,940 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,940 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,940 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,940 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,940 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,940 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,940 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,940 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,940 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,940 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,940 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,940 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,940 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,941 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,941 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,941 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,941 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,941 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,941 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,941 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,941 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,941 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,941 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,941 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,941 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,941 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,942 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,942 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,942 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,942 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,942 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,942 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,942 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,942 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,942 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,942 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,942 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,942 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,942 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,942 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,943 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,943 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,943 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,943 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,943 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,943 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,943 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,943 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,943 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,943 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,943 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,943 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,943 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,944 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,944 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,944 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,944 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,944 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,944 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,944 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,944 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,944 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,944 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,944 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,944 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,944 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,944 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,945 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,945 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,945 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,945 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:49:13,945 | root | INFO | Similituds trobades per a recomanació simple
